order_item_id,order_id,product_id,quantity,unit_price,discount_pct
19243,11012,208,3,8139.25,
14127,8092,364,-1,"R$ 6.299,81",0.05
10811,6172,334,-1,"R$ 3.936,66",0
14897,8557,486,1,"2937,96",0
4947,2842,186,1,"4066,64",0
11938,6847,148,1,443.53,0
24728,14160,267,1,2578.52,0.05
21832,12503,261,1,857.43,0
2364,1342,488,1,2015.52,0
40,27,214,-1,4175.2,0
4099,2367,192,1,"5698,61",0
11271,6440,157,1,4114.36,0
14387,8247,600,1,"R$ 3.161,29",0
15683,8989,546,1,"R$ 5.586,19",0
26070,14929,154,-1,,0
20138,11531,495,2,"4603,44",0.15
24761,14182,148,1,"443,53",0.05
13314,7628,379,1,8898.19,0
18810,10773,299,2,"R$ 874,73",0
18514,10613,314,2,"R$ 594,06",
4589,2646,48,1,6596.22,0
7316,4182,709,2,2883.11,0
15281,8773,468,3,"6688,91",0
10728,6120,459,3,6962.2,0
18691,10708,232,2,8897.29,0.05
23342,13367,359,2,"1722,39",0
3036,1733,428,1,"6687,66",0
25220,14433,92,2,"R$ 5.272,07",0
13425,7693,387,1,8588.01,0
5041,2898,370,1,"R$ 7.315,74",0
4848,2791,139,1,,0
1900,1074,464,3,8635.23,0
1007,570,397,1,4851.93,0
2001,1132,154,1,3556.74,0
7905,4516,102,1,189.61,0.1
18880,10811,459,2,"R$ 6.962,20",0.05
14546,8345,132,2,95.07,
21009,12015,378,1,6910.67,0
16057,9201,204,1,4583.55,0
4811,2771,45,2,2271.17,0
21497,12307,410,2,"5400,81",0
19914,11401,297,1,6232.61,0.1
8116,4636,283,1,3755.63,0
5256,3010,107,1,2054.49,0.05
7219,4124,79,-1,2632.48,0.05
1225,700,73,1,7778.6,0
25365,14516,125,1,73.54,0
14974,8603,445,1,6962.68,0
19803,11340,520,0,"R$ 8.132,58",0
23034,13198,75,1,7119.84,0
25179,14411,323,2,"R$ 2.026,01",0.1
20998,12011,419,1,2283.85,0.1
10349,5915,566,1,4050.41,0.05
23895,13687,467,-1,,0
19440,11127,114,2,4569.9,0
22477,12879,92,-1,5571.79,0.1
2528,1437,285,2,2049.09,0.1
14333,8213,480,-1,3488.69,0.05
1594,915,269,1,"R$ 6.468,03",0
20383,11672,263,1,3843.32,0
2055,1168,484,-1,8591.68,0
19822,11352,428,1,6687.66,0
1088,620,506,3,"R$ 8.136,83",0
7232,4129,203,0,"3353,15",0
3869,2231,235,1,"R$ 321,27",0.05
3660,2099,544,2,5684.7,0
1779,1009,346,1,1130.42,0
2545,1449,542,1,4548.7,0
7306,4178,157,1,4114.36,0
12360,7085,365,1,"5800,63",0
9007,5139,137,1,4409.93,0.15
24437,13997,479,-1,"7397,47",0
16120,9236,529,3,"R$ 3.940,46",0
14494,8316,244,1,5999.22,0
18479,10593,253,1,390.59,0
17816,10202,538,0,4453.49,0
13842,7930,415,1,"834,27",0
20912,11966,284,1,5406.07,0
4216,2440,216,1,"R$ 5.222,09",0.1
9330,5327,434,1,3653.52,
5457,3124,70,1,"7314,87",0
13895,7960,15,1,"1086,57",0.05
17481,10003,567,1,4417.41,0
23201,13291,595,1,5983.97,0
14607,8384,167,2,,
10600,6047,534,1,"7525,8",0
11458,6548,57,3,"R$ 603,60",0
2753,1574,513,1,4542.3,0
8295,4738,17,1,1823.34,0
3995,2306,304,1,"R$ 6.932,16",0
24479,14021,67,3,227.98,0
7512,4295,537,1,2856.18,0
11555,6606,351,1,3822.68,0
25805,14773,504,1,5976.91,0
18751,10741,663,1,1904.76,0
16275,9329,74,2,1622.53,0
24297,13912,447,1,2440.42,0
3292,1878,268,-1,,0
23732,13590,60,1,"R$ 4.020,11",0
25747,14741,239,1,"R$ 7.387,64",0
5085,2919,546,2,5316.28,0.1
10478,5980,233,1,6649.49,0
22976,13163,596,1,"9657,3",0
12870,7370,337,1,"7061,33",0
18740,10735,459,1,"R$ 6.962,20",0.05
1009,571,152,-1,8498.8,0.15
2561,1460,157,1,"R$ 4.114,36",0
5321,3046,230,0,390.13,0
3359,1920,314,1,"R$ 594,06",0.05
20915,11966,96,3,"752,54",0
937,532,226,1,5394.32,0.1
617,356,217,1,4403.09,0.1
16360,9374,477,1,"R$ 3.993,74",0
19976,11437,219,3,9145.95,0
13758,7889,314,1,594.06,0
15092,8672,359,3,1722.39,0
2453,1397,558,1,,0
21984,12598,71,1,2175.1,0
17898,10249,185,1,7300.45,0.05
7622,4354,6,1,"5225,27",0
11017,6292,281,1,3380.96,0
8486,4837,238,1,1611.75,0
21672,12407,81,2,"6999,03",0
2499,1423,501,-1,606.32,0
8762,4995,25,1,"R$ 6.108,31",0.15
4601,2651,198,1,"R$ 5.088,40",0
11278,6445,516,-1,1095.93,0.1
15335,8803,128,1,5683.69,0.05
10746,6131,294,2,"R$ 542,68",0.1
22197,12718,167,1,"R$ 4.412,01",0
9077,5182,592,1,"R$ 8.849,39",0
8842,5040,458,-1,"R$ 1.199,03",0
20954,11988,84,3,,0.1
17321,9913,271,1,"R$ 8.173,06",0
5124,2939,235,1,"R$ 321,27",0.05
3459,1977,517,1,"R$ 6.204,17",0
13330,7637,61,-1,288.15,0
13847,7933,118,1,"2509,9",0
20166,11548,372,1,3266.17,0
20775,11887,287,2,,0
8854,5048,517,3,"R$ 6.204,17",0
2884,1650,232,1,"R$ 8.897,29",0.1
11436,6534,151,1,"R$ 7.786,33",0.05
4756,2742,194,2,"R$ 2.782,99",0
1058,598,525,1,6671.59,0
9231,5270,206,1,6293.3,0
12772,7314,497,1,"1367,84",0
1930,1088,511,1,"R$ 2.720,00",0
15619,8952,139,3,1767.15,0
5322,3047,582,1,5162.56,0
25103,14369,246,1,"R$ 4.873,96",0
17782,10180,363,1,"R$ 6.347,32",0
8966,5112,156,2,6484.02,0.1
7400,4228,438,0,4193.9,0.05
4513,2605,141,1,2274.38,0
11296,6452,156,2,6419.2,0
11287,6449,253,1,390.59,0.1
15381,8830,569,2,,0
18959,10854,214,1,4175.2,0
8606,4907,150,1,"2563,7",0
16242,9309,171,1,5995.96,0
9116,5206,166,1,"R$ 8.633,88",0
10982,6273,274,1,5608.19,0
17090,9776,119,3,,0
17201,9837,360,1,,0.1
12755,7306,388,2,3559.79,0
5467,3129,212,1,"7409,63",0
19905,11396,44,1,4642.91,0
6968,3987,787,1,7813.52,
17470,9998,302,3,447.31,0.05
21761,12459,507,-1,3916.09,0
2830,1616,23,3,8404.57,0.1
18450,10579,381,1,4595.76,0
6842,3918,488,1,"1736,29",0
4714,2722,382,1,1183.36,0.15
14811,8505,229,1,7073.38,0.1
11682,6682,309,1,2013.3,0
9457,5402,215,1,"R$ 4.913,80",0
3381,1931,113,1,"R$ 1.474,64",0.1
23857,13663,457,1,"R$ 2.888,48",0
375,224,68,1,"R$ 5.242,89",0
17073,9763,559,0,6691.97,0.05
14909,8564,192,3,"R$ 5.698,61",0
5445,3118,158,1,8452.75,0.1
801,453,153,1,8570.64,0
14564,8358,44,1,4221.23,0
1036,583,561,1,1111.45,0.1
17153,9810,546,1,5316.28,0.1
16232,9303,453,1,8732.67,0
14475,8304,322,3,5658.5,
21790,12476,328,1,210.74,0
2304,1310,243,1,5215.88,0
25130,14382,133,1,190.19,0
12269,7029,206,0,6293.3,0.05
19288,11037,28,1,"R$ 5.658,23",0
8961,5109,416,2,7004.92,0
13879,7953,144,1,8281.2,0.1
6217,3560,444,1,651.29,0
807,456,283,1,"R$ 3.755,63",0.1
23638,13536,65,3,"R$ 2.262,66",0
25519,14607,503,0,"7997,52",0
910,514,241,1,,0
19386,11096,385,1,"6550,51",0
1541,884,546,2,5316.28,0
6385,3662,163,2,6410.48,0
3800,2182,26,2,"5656,11",0
4573,2637,230,1,"R$ 417,44",0
20387,11673,234,1,"1944,86",0.1
11587,6622,47,2,"7352,4",0.05
12532,7179,88,1,"R$ 4.045,67",0
9425,5382,346,1,"R$ 1.130,42",0
2875,1646,114,1,,0
453,266,511,1,2659.77,0
17476,10000,503,3,7997.52,
13921,7975,236,3,2449.66,0
25198,14423,60,1,"4020,11",0
1136,647,274,0,"R$ 5.608,19",0.05
10560,6024,105,1,"R$ 7.470,81",0.05
2120,1207,468,1,"R$ 6.695,84",0
4346,2512,69,1,8460.61,
8569,4884,512,1,"5319,38",0.05
11769,6742,271,1,"8173,06",0
20034,11469,104,1,"R$ 3.146,60",0
22458,12868,407,1,"3413,97",0
9598,5478,237,1,"1695,3",0.1
3509,2005,132,1,95.07,0.1
17398,9955,468,1,6695.84,0
6121,3504,493,3,7095.53,0
1470,840,565,1,"2793,63",0
20532,11758,403,1,6534.99,0.15
13870,7948,156,1,"R$ 6.419,20",0
4604,2653,204,1,4358.15,0
3486,1995,67,3,227.98,0
12059,6910,353,3,"R$ 2.256,90",0.05
23345,13368,402,3,"R$ 1.050,53",0
1239,708,536,1,"3077,97",0
13036,7468,469,3,"R$ 8.728,16",0
23334,13365,470,1,3599.02,0.1
5047,2901,255,1,"3732,19",0
15698,9000,460,1,146.88,0
19719,11287,162,1,6583.51,0
14609,8385,210,1,662.4,0
25964,14863,408,1,188.7,0.05
17990,10307,241,1,4015.9,0
9288,5303,401,-1,"5500,2",
8959,5108,133,1,190.19,0.1
15696,8998,372,1,"R$ 3.266,17",0
691,397,271,1,"8173,06",0
12108,6941,11,1,6025.14,0
21589,12363,207,1,8213.23,0
13,9,204,1,4351.33,0
15021,8631,293,1,"8484,65",0
3552,2031,503,1,"7997,52",0
818,464,515,1,"4423,0",0.1
22597,12951,1,1,"822,16",0
13587,7795,353,-1,2686.88,0
22360,12812,235,2,321.27,0
12535,7181,244,1,"R$ 5.999,22",0
12302,7049,263,1,4267.68,0
15589,8936,404,3,"6512,82",
11758,6734,592,1,"R$ 8.849,39",0
8960,5109,165,1,5495.23,0
16904,9673,442,3,"R$ 5.958,13",0
10345,5912,460,1,146.88,0
21487,12299,530,1,3366.21,0
4033,2325,497,2,"1367,84",0
1500,860,436,3,4854.8,0.1
16423,9409,416,1,7004.92,0
8920,5088,244,1,5999.22,0
7416,4237,335,1,2390.49,0
10330,5899,64,1,7717.76,0
6094,3491,223,1,2186.57,0.1
7718,4410,533,1,491.12,0
3139,1788,138,2,3195.79,0
1674,955,435,2,4835.48,0
10615,6057,545,1,"1655,41",0.05
16653,9529,411,1,"R$ 5.823,55",0.05
16362,9375,461,1,2934.52,0.1
17157,9812,74,2,1622.53,0
6309,3621,170,2,"R$ 4.662,22",
17111,9788,552,1,"5080,6",0
15581,8933,579,1,2194.39,0
7626,4356,204,1,4583.55,0.1
3566,2038,98,1,7744.67,0.05
10630,6066,538,-1,"R$ 4.453,49",0
18755,10743,244,2,"R$ 5.999,22",0
609,351,569,-1,"845,86",0
8438,4811,191,1,5259.80,0.1
12816,7342,48,1,6596.22,0
13596,7802,112,1,5203.86,0
25,18,61,1,288.15,0
3868,2230,532,2,"4453,87",0
13380,7666,464,1,9012.31,0
17668,10109,158,1,8452.75,0.05
1444,823,574,1,"8758,7",0.1
6544,3754,600,1,3161.29,0
3411,1950,180,1,"R$ 2.832,48",0
1927,1087,354,1,"R$ 3.284,00",0
19677,11261,484,2,8591.68,0
11760,6736,574,1,8758.7,0
19161,10964,248,1,8452.63,0
13387,7671,51,3,3523.11,0.1
17884,10241,546,2,5316.28,0
5545,3172,174,1,4658.23,0
25326,14491,395,1,"8471,78",0
11427,6530,200,1,"R$ 4.668,18",0
16833,9633,459,1,6962.2,0
7671,4379,224,1,2484.25,0
12453,7133,594,2,,
11468,6554,132,2,"R$ 95,07",0
19075,10918,157,1,4114.36,0
23291,13342,102,3,189.61,0
15068,8660,292,1,680.71,0.1
17975,10297,54,0,8736.06,0.1
15146,8702,577,2,3977.73,0
16714,9567,20,1,7341.05,0.1
18248,10464,454,3,"2121,88",0
13837,7928,179,1,3931.12,
3983,2300,214,1,4175.2,0
286,168,500,1,4478.61,0
9541,5447,429,3,"6821,46",0.1
8643,4928,248,1,8452.63,0
24086,13796,295,1,6525.55,0
21462,12284,164,2,,0
7415,4236,196,1,9773.59,0
5992,3429,195,1,"R$ 8.048,11",0
25893,14821,201,1,145.53,0
13064,7485,481,-1,5950.33,0
15794,9053,145,1,5640.54,0
18763,10747,222,1,5761.48,0
6353,3643,160,1,436.62,0
10901,6225,762,2,530.21,0.05
4658,2689,361,1,400.63,0
5446,3119,92,2,6152.95,0
13078,7492,399,1,,0
9198,5252,140,2,,
17718,10141,137,1,"4409,93",0
9615,5486,104,1,"3146,6",0
9795,5597,499,1,6778.84,0
4272,2469,393,2,3797.92,0
4915,2826,450,1,"R$ 7.990,91",
14392,8250,239,-1,7387.64,0
8530,4861,211,1,6701.35,0
20814,11910,336,1,6107.51,0
7673,4381,93,1,7593.07,0
22795,13058,699,-1,3409.12,0
13034,7467,107,2,"R$ 2.054,49",0.05
18575,10647,410,1,5400.81,0
11910,6829,392,0,"558,32",0
14719,8453,53,1,"993,99",0
24418,13984,227,1,"R$ 3.120,88",0.1
21235,12143,435,1,4835.48,0
19117,10943,368,2,7360.46,0
19568,11195,262,1,3905.31,0
11551,6604,276,2,1440.82,0.05
10671,6088,26,1,5656.11,0.1
10033,5729,238,1,1611.75,0
372,222,281,1,3380.96,
2374,1346,481,1,5950.33,0
13960,7998,400,1,"R$ 1.496,80",0
21248,12151,151,3,6885.98,0
18505,10609,519,-1,3644.48,
22253,12754,200,1,"4332,33",0
1596,917,190,1,2603.05,0
12743,7300,48,1,"6596,22",0
15802,9059,469,1,8728.16,0.15
11091,6332,433,1,387.8,0
10763,6140,26,1,5656.11,0
20675,11834,511,1,"R$ 2.720,00",0.1
21757,12456,399,1,7131.62,0.05
3911,2256,588,1,"R$ 950,54",0.05
8373,4773,238,1,"1611,75",0.1
948,539,529,1,3940.46,0
1663,950,403,3,6534.99,0
21907,12550,303,1,197.83,0
22446,12860,533,2,491.12,0
9806,5602,11,1,6025.14,0
25960,14861,85,1,"819,84",
22105,12665,404,1,7200.21,0.15
5096,2923,376,1,"R$ 6.139,83",0
19680,11263,418,-1,7034.42,0.1
22722,13019,399,2,"R$ 7.131,62",0
20016,11459,425,1,"923,61",0
21797,12481,715,3,"8355,54",0.05
18059,10346,242,1,2850.32,0
1948,1099,164,1,97.96,0
20445,11707,123,3,4939.57,0
15646,8966,719,3,"R$ 5.431,62",0
23017,13189,182,1,"R$ 4.427,38",0
7477,4273,178,1,"R$ 4.513,78",0
1437,818,551,1,,0.15
16276,9329,477,1,3993.74,0
9309,5315,337,2,"7061,33",0
6964,3986,273,1,725.62,0
25629,14675,334,1,"R$ 3.936,66",0.1
3310,1892,187,1,1026.76,0
9416,5376,492,1,,0
10749,6133,299,1,"R$ 874,73",0
13905,7965,231,1,4185.23,0
24272,13901,160,1,543.58,0
94,62,271,1,"R$ 8.173,06",0.1
15616,8951,64,1,"R$ 7.717,76",0
4463,2580,477,1,3993.74,0
4891,2814,485,3,,0
17223,9853,581,1,"R$ 1.302,94",0
8169,4665,473,1,"R$ 7.840,12",0
16415,9406,371,1,6760.61,0
19758,11312,239,1,"R$ 7.387,64",0.15
4963,2851,205,1,"R$ 4.525,88",0
6891,3949,224,1,2484.25,0
24917,14267,339,1,"R$ 2.187,15",0.05
8010,4574,599,1,"R$ 8.364,23",0
20326,11644,43,1,1517.28,0
11302,6455,588,2,916.87,0
7571,4327,189,1,8407.85,0.1
7928,4531,6,1,"R$ 5.225,27",0
17092,9777,237,1,1695.3,0
13019,7459,586,1,1260.82,0
5377,3079,80,1,1664.87,0
16004,9173,65,1,2262.66,0
16937,9689,696,3,2970.86,0
17026,9739,343,2,4924.29,0.15
25104,14370,147,1,7651.28,0.05
15020,8631,16,2,8666.04,0
19378,11088,594,3,"4218,68",0.15
6244,3577,133,1,200.41,0
1568,902,515,2,"4423,0",0
6975,3991,325,1,,0
2381,1349,255,2,,0.1
26000,14885,123,1,4939.57,0
9699,5538,307,3,5274.80,0.05
19038,10899,132,1,"95,07",0.05
8677,4950,199,1,2879.86,0.1
5417,3101,542,1,4753.13,0
1189,676,703,3,8392.18,0
4570,2635,337,1,7061.33,0.05
12195,6989,122,1,"R$ 2.007,95",0.1
1238,707,453,1,8568.53,0
18014,10320,207,1,"R$ 8.213,23",0
7016,4012,338,-1,"3847,64",0
18343,10519,226,1,5394.32,0
16916,9677,349,1,"R$ 6.809,58",0
20111,11515,282,1,5918.02,0
11248,6423,246,1,,0
21715,12432,517,3,"6412,55",0
16368,9379,125,1,73.54,0.05
14313,8199,215,2,"R$ 4.913,80",0
13452,7712,223,1,"2186,57",0
7992,4565,237,2,"R$ 1.695,30",0.15
14527,8334,312,3,5143.41,0.1
1614,926,525,2,"R$ 6.671,59",0
22827,13074,11,1,6025.14,0
14250,8158,389,2,1366.54,0
8432,4809,529,2,3940.46,0
8911,5083,297,2,"6232,61",0
5763,3301,1,1,"822,16",0
10869,6208,211,0,"R$ 6.701,35",0.15
4190,2423,546,1,"R$ 5.316,28",0
12346,7074,43,2,"R$ 1.517,28",0
14479,8306,41,3,2659.52,0
7979,4558,351,1,"3822,68",0
19839,11360,110,1,"R$ 2.644,01",0
1217,695,471,1,,0
6702,3841,502,1,4439.37,0
16113,9231,96,1,752.54,0
22116,12673,116,-1,"219,93",0
7609,4347,512,1,5319.38,0
14147,8102,587,2,1124.85,0
22948,13145,157,3,4114.36,0.1
3324,1901,14,1,"R$ 1.444,26",0
12847,7358,483,1,"R$ 5.494,99",0
19055,10907,395,2,8471.78,0.05
21358,12219,61,1,"R$ 288,15",0
24197,13862,472,1,8979.83,0.15
4675,2701,17,1,,0
2762,1577,191,1,,0
3977,2296,489,1,3191.19,0
2238,1272,253,3,"390,59",0.05
10367,5925,555,1,1762.62,0.1
22806,13063,598,1,1100.92,0
7817,4466,70,2,"R$ 7.314,87",
7945,4542,281,1,3380.96,0
464,273,452,1,3036.23,0.05
1489,851,580,1,7526.01,0.1
25688,14707,224,1,"2484,25",0.1
18254,10468,260,2,8654.25,0
19340,11066,430,2,1804.67,0
14425,8270,233,1,"7698,47",0
3311,1893,277,1,"R$ 5.120,65",0
14102,8079,384,2,"5481,26",0
24052,13775,15,2,1086.57,0
14174,8118,469,3,8728.16,0.05
16289,9337,777,2,"564,66",0
10281,5866,477,1,,0.15
232,136,142,1,7395.67,0
2612,1487,445,2,"R$ 6.962,68",0
1940,1094,688,2,8888.22,0
10539,6013,556,2,9060.59,0
7510,4293,421,1,"R$ 1.107,61",0
19797,11337,265,1,3702.06,0
12838,7351,517,1,6204.17,0
6628,3801,250,1,3424.02,0
5979,3424,254,1,8949.69,0.15
15958,9150,377,1,"6369,89",0
2486,1416,454,2,2187.19,0.05
20793,11897,436,0,"R$ 4.854,80",0
3366,1924,420,1,"R$ 537,41",0
4555,2627,514,1,6242.1,0
11272,6441,382,1,1183.36,0
19620,11222,23,1,8404.57,0
3046,1738,249,1,4008.63,0
9863,5638,245,1,"R$ 5.424,05",0
16347,9369,530,2,"R$ 2.945,51",0
15338,8805,276,1,1440.82,0
347,207,84,1,"R$ 8.615,65",0
1496,857,513,1,4542.3,0
3854,2220,399,2,7131.62,0
7949,4544,165,1,"R$ 5.495,23",0
10589,6042,272,1,6604.58,0
23950,13717,245,1,"R$ 5.424,05",0
2823,1611,541,1,7239.29,0
9966,5695,578,-1,7548.77,0
2981,1706,504,1,5976.91,0
18102,10372,542,1,"4548,7",0
4147,2398,551,1,6618.66,0
23719,13584,7,2,,0
23389,13395,365,1,"R$ 5.800,63",0.1
9103,5196,39,2,2408.77,0
7095,4052,453,1,8732.67,0.15
25602,14658,153,0,8873.6,0
15489,8885,420,2,537.41,0.05
11853,6794,16,1,8666.04,0.1
12909,7395,382,1,"1183,36",0
22725,13021,505,1,3461.76,0.1
6974,3990,376,1,,0.1
9577,5467,524,2,889.37,0
4533,2615,465,0,1045.14,0.05
18304,10499,218,1,"1858,16",0
17962,10285,402,1,"1050,53",0.05
3121,1780,166,1,8633.88,0
23313,13354,572,1,"1432,52",0
12818,7342,551,3,6618.66,0
6361,3647,128,1,"5683,69",0.05
6939,3974,518,1,1976.73,0
6442,3696,142,1,"R$ 7.395,67",0
15654,8971,55,1,110.46,0
16996,9723,231,1,4185.23,0
23026,13194,214,1,4175.2,0
13102,7506,319,1,7781.43,0
13756,7888,510,1,5655.37,0
10178,5806,387,3,"8588,01",0.15
19855,11370,279,1,"8295,55",0
3643,2089,365,3,5800.63,0.15
10887,6219,379,1,"8898,19",0
22932,13135,570,1,2334.53,
20467,11721,546,1,"6296,06",0.05
21122,12080,310,1,"R$ 4.109,36",0
7917,4523,191,-1,"5259,8",0.15
13608,7809,555,1,1762.62,0.15
15050,8648,362,1,"3668,29",0
24799,14202,7,2,"R$ 2.373,85",0.1
7865,4493,513,1,"R$ 4.542,30",0
9083,5187,93,3,"R$ 7.593,07",0
5912,3384,267,1,"R$ 2.578,52",0
14481,8308,537,1,2856.18,0.05
19461,11136,470,1,"R$ 4.172,64",0
12237,7010,328,1,192.97,0.15
9468,5409,282,1,4871.56,0
485,284,202,1,"R$ 2.896,92",0
2459,1400,208,-1,8139.25,0
5806,3324,257,1,121.74,0
12492,7158,77,1,2553.81,0
999,566,212,1,7409.63,0
7473,4270,48,1,6596.22,0.05
15637,8960,350,1,"R$ 6.649,54",0
6215,3558,377,1,6369.89,
22961,13154,547,1,888.09,0.1
11311,6459,360,1,983.09,0
12356,7083,312,-1,"R$ 5.143,41",0
19125,10947,283,1,3755.63,0
22774,13048,579,1,"2194,39",0
19283,11034,299,-1,"R$ 874,73",0
2354,1339,55,2,110.46,0
14029,8036,11,3,6025.14,0.1
13154,7537,173,3,"4467,93",0
9469,5410,422,1,"5090,54",0
17240,9864,400,1,1741.57,
18193,10428,447,1,2440.42,0
9199,5253,291,1,"641,04",0
15360,8818,280,1,1976.36,0.05
15469,8876,418,1,7034.42,0
9989,5706,422,1,5090.54,0
25959,14860,269,1,"R$ 6.468,03",0
16105,9228,528,1,8593.34,0
23855,13662,132,1,"R$ 95,07",
13009,7454,15,1,1086.57,0.05
1806,1023,421,3,1107.61,0
4057,2340,117,2,5571.95,0
11378,6499,272,1,6604.58,0
6871,3937,335,1,2390.49,0
19799,11338,71,1,2175.1,0
11460,6549,93,1,7593.07,0
11850,6792,504,1,,0.1
5371,3077,194,3,"R$ 2.782,99",0
22818,13068,120,2,335.25,0
11801,6761,432,1,"R$ 7.576,58",0
14021,8032,127,1,3773.53,0.15
24857,14230,253,0,"R$ 390,59",0.1
6729,3856,20,3,7341.05,0.05
21163,12104,10,2,"289,88",0
9548,5449,487,1,5761.82,0
4568,2634,169,1,5694.72,0.05
8759,4993,517,1,5079.19,0
8246,4709,290,1,4727.37,0
15345,8810,512,1,5319.38,0
8084,4617,349,1,"6809,58",0
17958,10283,357,-1,4495.37,0
23834,13651,361,1,"R$ 400,63",0
11511,6580,529,1,3940.46,0
19020,10888,543,1,6580.32,0
10689,6099,71,1,2175.1,0
10635,6070,303,2,197.83,0
11439,6536,506,1,8136.83,
5072,2912,139,3,"R$ 1.740,61",0
12433,7123,551,1,"R$ 6.618,66",0
19540,11176,417,1,"3167,95",0
11943,6850,595,1,5983.97,0
22014,12617,429,1,"R$ 6.821,46",0
17991,10307,284,1,"R$ 4.762,38",0
21131,12086,455,1,"R$ 3.734,93",0
1061,600,301,1,7337.04,0
3483,1993,226,1,"R$ 5.394,32",0.05
24137,13825,356,1,"3894,9",0
21584,12361,227,2,3120.88,0.05
16811,9620,266,2,,0.05
5008,2880,496,1,"R$ 6.711,84",0
25492,14589,340,1,"R$ 7.454,58",0
19118,10944,139,1,1740.61,0
18096,10368,64,3,7717.76,0
13648,7828,363,1,6347.32,0.05
3885,2241,223,2,2230.26,0
16112,9231,24,1,5596.19,0
3099,1770,343,1,4924.29,0
23320,13358,513,2,"R$ 4.542,30",0
19110,10939,465,1,1045.14,0
1430,813,558,2,"R$ 6.690,75",0
21644,12395,376,1,6139.83,0
17367,9939,268,1,"R$ 7.593,12",0
19776,11321,98,1,7744.67,0
15984,9163,505,1,"3461,76",0.1
14918,8568,240,3,"R$ 1.241,21",
6221,3564,415,1,"R$ 735,91",
21504,12311,298,1,"R$ 4.847,04",0
1741,989,584,1,"R$ 2.959,72",0
5388,3086,457,3,"R$ 3.284,32",0
3413,1951,548,-1,1763.41,0
23879,13676,494,1,2062.29,0.1
10967,6262,75,1,7119.84,0
18990,10871,524,1,"R$ 889,37",0
688,396,362,1,"R$ 3.668,29",0.15
20799,11901,563,1,7512.33,
7612,4348,526,1,"2853,15",0
672,388,118,1,"2509,9",0
21879,12534,273,1,"R$ 725,62",0
23999,13745,77,3,2892.24,0
9404,5368,463,2,4608.53,
4177,2417,436,1,4854.8,0
16355,9372,460,1,146.88,0
18965,10860,250,1,"3695,74",0.1
9207,5259,553,1,6291.13,0.1
9101,5195,183,0,"R$ 684,31",0
8621,4913,474,1,"R$ 3.850,67",0
17265,9877,528,1,8593.34,0
1076,611,36,1,"R$ 5.735,52",0
4755,2741,563,1,"R$ 7.512,33",0.1
6844,3919,181,1,"R$ 396,54",0
9725,5555,726,2,,0.1
13580,7792,385,1,,0
24908,14261,587,2,"R$ 1.124,85",0.05
14020,8032,60,1,4020.11,0.05
23060,13211,497,1,1367.84,0.05
19201,10987,162,1,"R$ 7.316,91",0.15
18817,10776,37,1,"R$ 7.361,77",0
13494,7738,243,1,"R$ 5.215,88",
12430,7122,228,1,"R$ 6.613,26",0
12128,6952,108,1,"R$ 932,89",0.1
5804,3322,54,1,"8736,06",0
13683,7847,286,1,"R$ 7.446,84",0
2907,1666,269,1,"6468,03",0
496,290,287,1,"R$ 5.820,64",0
17014,9731,32,1,247.12,0
10355,5917,369,1,"R$ 4.469,51",0.1
5097,2924,96,3,,0.05
18572,10646,237,1,"R$ 1.695,30",0
19930,11413,435,1,"R$ 4.835,48",0
12701,7277,391,2,2351.51,0
23713,13581,530,1,,0
4218,2441,759,1,3079.41,0
9733,5560,436,1,"4854,8",0
7797,4454,511,3,"R$ 2.720,00",0
9452,5398,599,1,8364.23,0
4085,2358,405,2,"5034,82",0
20119,11519,63,1,2070.54,0
3841,2211,11,1,"R$ 6.025,14",0.15
16266,9324,170,1,4662.22,0.05
8081,4614,311,1,"R$ 2.602,19",0
3115,1777,325,1,6386.21,
13814,7915,394,1,"5797,11",0
4753,2739,176,1,"R$ 8.157,11",0.1
19222,11001,535,3,6234.97,0
6432,3689,147,1,7651.28,
25731,14730,30,2,"R$ 2.673,55",
794,449,84,1,"6964,77",0.05
25670,14698,183,2,684.31,0
21382,12232,531,0,5744.23,
3101,1770,547,1,888.09,0
7033,4022,155,1,1699.01,0.1
5012,2882,414,1,"R$ 8.557,53",0.15
21338,12206,48,1,6596.22,0
11863,6801,143,1,5991.49,0
13381,7667,553,2,6291.13,0.15
24620,14103,477,1,3993.74,0
26119,14958,536,3,"R$ 3.077,97",0
24725,14159,105,1,"R$ 7.832,78",0
3277,1867,477,1,3993.74,0
26063,14925,203,1,"3353,15",0
19862,11374,306,1,464.33,0
9243,5275,415,1,834.27,0
21845,12512,131,1,6975.39,0
11798,6761,420,1,524.1,0
2162,1231,295,3,6525.55,0
21861,12523,565,1,2288.75,0
5882,3368,474,1,3850.67,
8712,4966,47,1,7352.4,0.15
24169,13846,274,1,5608.19,0
19471,11140,267,1,2583.43,0.15
23626,13530,560,2,"R$ 8.769,00",0
1547,888,281,2,,0
12206,6994,583,1,2732.93,
2340,1330,328,1,210.74,0
7463,4262,334,1,"3936,66",0.1
3994,2306,423,1,5697.47,0
14295,8189,75,0,7119.84,0
5029,2893,160,1,543.58,0
12929,7408,592,2,"R$ 8.849,39",0
15296,8782,4,1,5914.31,0.05
10509,5998,246,3,"R$ 4.873,96",0
9324,5324,238,1,"1611,75",0
15747,9024,593,1,8955.42,0
25138,14387,53,1,993.99,0
