review_id,product_id,customer_id,rating,review_text,review_date
1061,123,722,0,,2025-09-09
1714,37,1849,2,Não gostei da qualidade do material.,16-10-2024
4829,267,1756,0,Entrega demorou mais do que o esperado.,04/08/2025
4443,49,2857,5,"Ãtimo produto, super indico!",01/06/2026
6445,214,586,1,"Excelente custo benefício, recomendo.",0000-00-00
3839,188,2545,4,"Produto muito bom, chegou rápido!",22/10/2024
1944,162,2779,5,Atendeu minhas expectativas.,03/04/2026
3532,381,2664,3,,0000-00-00
3454,549,2834,5,"Produto muito bom, chegou rápido!",15/10/2024
5949,279,2593,4,"Veio com defeito, tive que trocar.",2025/11/01
6295,77,266,5,,2026/04/19
2920,244,2852,5,"Excelente custo benefÃ­cio, recomendo.",09/19/2025
4037,235,1763,4,,04/16/2026
6275,98,791,3,,19/06/2025 12:03
3444,109,368,4,"Excelente custo benefício, recomendo.",05-08-2024
4463,67,2170,4,"Excelente custo benefício, recomendo.",08/02/2026
4688,244,1973,3,"Excelente custo benefício, recomendo.",19/02/2025 15:54
7205,250,653,4,Entrega demorou mais do que o esperado.,14-01-2025
1235,43,371,5,"Poderia ser melhor, mas cumpre o que promete.",2025-11-20
416,84,1579,5,"Ãtimo produto, super indico!",04/07/2025
1722,360,330,3,,01/11/2025 17:20
1261,1,1584,5,Entrega demorou mais do que o esperado.,0000-00-00
2353,18,2221,5,Entrega demorou mais do que o esperado.,10/02/2025 06:56
5156,422,1505,3,,2025-03-27
2069,69,2238,3,"Ótimo produto, super indico!",2024/09/27
756,152,1543,5,"Ótimo produto, super indico!",11/16/2025
2186,433,2062,5,Não gostei da qualidade do material.,2025-02-13
6802,596,2183,4,Não gostei da qualidade do material.,2026-05-08T02:30:50
6017,340,408,,"Poderia ser melhor, mas cumpre o que promete.",25/05/2025
267,405,1778,5,Entrega demorou mais do que o esperado.,0000-00-00
3287,49,1279,5,"Produto muito bom, chegou rápido!",09/07/2025
6511,484,101,5,"Ãtimo produto, super indico!",18/02/2025
4107,505,1714,4,"Excelente custo benefício, recomendo.",2026-02-17
47,442,2062,5,Entrega demorou mais do que o esperado.,2024/12/23
7127,379,1329,,,26/03/2025
3226,382,2420,3,Entrega demorou mais do que o esperado.,2024-10-25
6606,375,217,5,Não gostei da qualidade do material.,2026-02-27T20:31:03
1248,518,992,3,"Excelente custo benefício, recomendo.",29-06-2026
4933,13,2892,1,"Veio com defeito, tive que trocar.",02/08/2024 07:35
1317,166,826,4,Atendeu minhas expectativas.,22/04/2025
2901,142,2085,4,"Poderia ser melhor, mas cumpre o que promete.",11/09/2024 12:54
3684,315,2072,4,,07/06/2026
204,15,2119,5,"Excelente custo benefício, recomendo.",2026-03-02T03:39:37
3807,416,2474,4,Entrega demorou mais do que o esperado.,17/10/2025
5713,291,1693,5,,2025/12/31
2821,199,1383,4,Entrega demorou mais do que o esperado.,2025-04-09T02:19:22
996,87,2519,4,,21/04/2025
7626,154,2535,5,Não gostei da qualidade do material.,2026-04-15
534,268,301,4,"Excelente custo benefício, recomendo.",2025-03-12T01:26:57
3191,453,310,4,"Produto muito bom, chegou rápido!",22/02/2025 00:51
4347,294,2044,,,12/17/2025
7072,528,2747,4,"Excelente custo benefício, recomendo.",2024/08/05
7681,442,1548,1,Entrega demorou mais do que o esperado.,07/09/2024 10:24
2322,207,2634,5,"Ótimo produto, super indico!",2024/10/02
5832,124,2157,5,"Excelente custo benefício, recomendo.",2024-12-27
4909,47,662,5,NÃ£o gostei da qualidade do material.,16-04-2025
5719,405,2241,3,Atendeu minhas expectativas.,2025-04-20T19:45:44
7263,375,2587,,"Excelente custo benefício, recomendo.",12/10/2025 21:04
7296,530,2425,4,"Poderia ser melhor, mas cumpre o que promete.",24/06/2026
2426,502,1087,5,Não gostei da qualidade do material.,14/02/2025 08:25
5642,513,1330,6,"Produto muito bom, chegou rápido!",09/03/2026 23:34
3031,478,2309,4,Entrega demorou mais do que o esperado.,05-02-2025
4796,438,330,4,"Ótimo produto, super indico!",2025-03-26T19:02:29
48,44,761,4,"Poderia ser melhor, mas cumpre o que promete.",
6054,481,1260,5,"Produto muito bom, chegou rápido!",11/06/2025
110,554,2513,5,"Veio com defeito, tive que trocar.",05-05-2025
5275,358,2168,4,,02/05/2026
4393,27,1963,5,,2025/05/26
6692,161,1296,5,Atendeu minhas expectativas.,08/09/2024
5102,468,163,5,"Excelente custo benefício, recomendo.",19/11/2024
3401,579,307,5,"Excelente custo benefÃ­cio, recomendo.",2026-03-07
6664,230,26,5,Entrega demorou mais do que o esperado.,31/01/2026
3700,284,2987,4,"Excelente custo benefício, recomendo.",08/10/2024
787,48,743,3,Não gostei da qualidade do material.,2024-11-12
3689,513,1354,5,"Produto muito bom, chegou rápido!",2025-11-01T15:52:19
7865,373,619,5,"Produto muito bom, chegou rápido!",09-12-2025
3793,597,940,4,"Poderia ser melhor, mas cumpre o que promete.",2024/12/01
4744,199,2392,5,,2026-01-02T02:34:38
794,212,2850,0,"Excelente custo benefício, recomendo.",2026-03-03T18:56:24
4606,193,2853,5,"Veio com defeito, tive que trocar.",2026-06-04T06:07:22
4252,525,1202,5,Não gostei da qualidade do material.,
2474,518,1016,5,"Veio com defeito, tive que trocar.",22-06-2025
602,511,2718,1,Não gostei da qualidade do material.,2025-06-05T11:25:18
3993,242,2308,2,"Poderia ser melhor, mas cumpre o que promete.",01/12/2025
5173,121,1223,5,"Poderia ser melhor, mas cumpre o que promete.",2025/12/17
685,557,373,4,Não gostei da qualidade do material.,24/11/2024
7064,515,166,5,"Produto muito bom, chegou rápido!",02/05/2026
4007,14,1641,2,Atendeu minhas expectativas.,25/08/2025
3290,371,2241,4,"Produto muito bom, chegou rápido!",2024-07-13T21:55:47
2399,58,18,5,"Veio com defeito, tive que trocar.",2024-07-14
7281,378,1389,0,,16-07-2024
6616,43,627,1,"Excelente custo benefício, recomendo.",02/04/2026
3526,82,1499,6,Atendeu minhas expectativas.,23-09-2024
2391,219,2847,4,"Poderia ser melhor, mas cumpre o que promete.",01/09/2024
4031,35,1008,4,"Produto muito bom, chegou rápido!",06/08/2024 16:55
6790,207,2337,5,Não gostei da qualidade do material.,21/08/2025
162,64,111,4,"Ótimo produto, super indico!",12/11/2024
1715,484,1423,5,"Veio com defeito, tive que trocar.",2025-06-22T17:09:57
4785,292,2407,5,"Veio com defeito, tive que trocar.",2025-08-12
2938,581,482,3,,2025/10/07
7518,85,1711,6,Não gostei da qualidade do material.,14/07/2025
1080,497,2854,3,"Veio com defeito, tive que trocar.",14-02-2026
6552,61,2274,5,"Produto muito bom, chegou rápido!",21/02/2025 15:16
32,100,359,3,Não gostei da qualidade do material.,2025-02-07
1683,219,1571,1,"Ótimo produto, super indico!",21-04-2026
1384,309,1821,2,"Ótimo produto, super indico!",2025-10-28T06:17:10
5334,116,2781,3,"Ótimo produto, super indico!",2025-01-15T08:49:02
7525,252,2977,3,Não gostei da qualidade do material.,2024/12/17
7346,185,2312,0,"Poderia ser melhor, mas cumpre o que promete.",2024-09-14T09:11:02
7619,39,1255,5,Não gostei da qualidade do material.,0000-00-00
3315,390,2158,4,,30-09-2024
681,67,400,4,"Produto muito bom, chegou rápido!",2025/11/24
3753,39,1571,2,NÃ£o gostei da qualidade do material.,29-05-2026
4877,248,301,5,Não gostei da qualidade do material.,2024-09-14T01:45:56
4420,460,963,4,"Poderia ser melhor, mas cumpre o que promete.",06-07-2026
7656,327,2705,5,"Ótimo produto, super indico!",02/11/2025 01:45
4652,191,2604,5,Não gostei da qualidade do material.,2025/07/24
5944,160,128,0,Entrega demorou mais do que o esperado.,2024/10/04
3471,520,1083,4,"Poderia ser melhor, mas cumpre o que promete.",07-05-2025
6379,231,2035,5,"Produto muito bom, chegou rápido!",2024-09-10T11:43:13
450,184,2319,,"Veio com defeito, tive que trocar.",23/06/2025 22:03
1671,586,1845,4,,29/06/2026
7366,164,151,3,"Excelente custo benefício, recomendo.",2024-08-02T09:16:28
5854,534,472,3,"Excelente custo benefício, recomendo.",2025-08-06
621,335,2078,5,,28-07-2024
4917,412,1290,4,Não gostei da qualidade do material.,04/29/2025
2900,418,1949,4,"Ótimo produto, super indico!",13/12/2025 07:43
2012,187,428,6,"Ótimo produto, super indico!",2025/09/14
2819,576,2057,5,"Excelente custo benefício, recomendo.",08/07/2026 13:23
2403,285,1714,5,,2025-10-12
6026,107,2950,5,"Ótimo produto, super indico!",21-10-2025
7094,105,491,5,,28-10-2024
516,477,2808,4,Atendeu minhas expectativas.,
5775,589,1775,3,Atendeu minhas expectativas.,2025/04/04
3660,182,1686,3,"Poderia ser melhor, mas cumpre o que promete.",26/11/2024
5979,230,249,5,Não gostei da qualidade do material.,2024-10-15T20:52:22
2062,456,1053,4,Entrega demorou mais do que o esperado.,20-05-2026
5421,509,1,1,Entrega demorou mais do que o esperado.,2025-10-24
709,181,2961,5,"Excelente custo benefÃ­cio, recomendo.",2025-07-14T16:15:01
3355,490,474,0,"Ótimo produto, super indico!",2025/04/28
6638,293,2576,3,Não gostei da qualidade do material.,30/08/2024
4324,551,130,4,"Ótimo produto, super indico!",0000-00-00
6029,83,2806,2,"Produto muito bom, chegou rápido!",2025/12/13
6550,29,594,5,Não gostei da qualidade do material.,10/01/2025
4442,73,2201,4,"Poderia ser melhor, mas cumpre o que promete.",
4287,202,2950,4,,2024/12/18
553,101,2264,,Não gostei da qualidade do material.,01-06-2026
3506,4,1518,5,,
14,511,1640,2,"Excelente custo benefício, recomendo.",01/20/2026
4362,434,1361,4,"Produto muito bom, chegou rápido!",2025-05-20T23:00:43
2349,74,1747,4,Não gostei da qualidade do material.,31-10-2024
6031,115,1001,4,Entrega demorou mais do que o esperado.,05/02/2026 03:41
4011,222,1289,4,,2025-10-05
2259,388,6,5,Atendeu minhas expectativas.,19/06/2026 09:24
3933,362,1024,5,"Ótimo produto, super indico!",24/02/2025 02:26
799,594,2006,3,,09-12-2024
6768,194,1409,5,"Produto muito bom, chegou rápido!",0000-00-00
3842,316,1919,5,Entrega demorou mais do que o esperado.,21/10/2025 04:04
7012,345,748,,,0000-00-00
3676,42,160,6,"Poderia ser melhor, mas cumpre o que promete.",2024-10-11
102,56,1858,5,"Produto muito bom, chegou rápido!",03/12/2025
1452,45,42,0,"Ótimo produto, super indico!",2024-08-31T23:17:42
7311,302,2889,,"Ótimo produto, super indico!",03-09-2024
1931,294,194,4,"Excelente custo benefício, recomendo.",09/04/2024
1819,364,305,4,Atendeu minhas expectativas.,2025/05/27
1518,301,1588,4,"Poderia ser melhor, mas cumpre o que promete.",0000-00-00
2542,239,2050,5,Entrega demorou mais do que o esperado.,2024/11/12
3768,218,2089,4,Entrega demorou mais do que o esperado.,2026-07-05T22:02:46
3068,524,2174,0,,2024/10/27
7544,104,1179,0,,2026-06-17
4409,330,653,1,Entrega demorou mais do que o esperado.,2025-02-04T16:59:40
3772,98,464,2,,0000-00-00
7755,245,1152,3,Atendeu minhas expectativas.,23/07/2024
6707,597,283,,,0000-00-00
6089,537,2940,2,"Veio com defeito, tive que trocar.",2024/12/06
2274,31,678,5,Não gostei da qualidade do material.,07/07/2025 02:30
6481,541,439,3,,2025/10/07
1679,332,2147,3,"Ãtimo produto, super indico!",17/09/2025 21:53
629,337,2554,3,"Poderia ser melhor, mas cumpre o que promete.",10/06/2026
23,311,2249,3,Atendeu minhas expectativas.,2024-07-23T14:51:38
7938,437,1762,1,"Poderia ser melhor, mas cumpre o que promete.",2026-03-02
9,313,328,4,,2026-06-18
2961,431,1413,5,Entrega demorou mais do que o esperado.,
1558,266,2286,4,"Excelente custo benefício, recomendo.",0000-00-00
2842,477,2986,5,Entrega demorou mais do que o esperado.,09/01/2025
69,370,2548,3,Atendeu minhas expectativas.,10/02/2026 02:27
7623,535,453,4,Entrega demorou mais do que o esperado.,03/24/2025
7073,526,450,4,"Produto muito bom, chegou rápido!",08-03-2025
3026,330,1021,5,Não gostei da qualidade do material.,
2845,21,972,3,Não gostei da qualidade do material.,17/06/2025
4280,494,2157,5,"Poderia ser melhor, mas cumpre o que promete.",15/10/2025
2337,225,223,3,"Produto muito bom, chegou rápido!",30-08-2025
5128,297,1008,,"Excelente custo benefÃ­cio, recomendo.",2026/04/15
6804,211,485,5,"Ótimo produto, super indico!",2025/04/30
648,204,2924,3,"Excelente custo benefício, recomendo.",11/12/2025
5414,194,1403,5,"Excelente custo benefício, recomendo.",0000-00-00
2146,533,673,5,Atendeu minhas expectativas.,30/07/2025 21:29
4897,572,1643,4,Não gostei da qualidade do material.,05/19/2025
43,591,1751,5,"Poderia ser melhor, mas cumpre o que promete.",28-09-2024
2010,384,2082,4,,
2155,388,96,1,"Veio com defeito, tive que trocar.",10/02/2025 12:14
501,281,195,5,"Veio com defeito, tive que trocar.",2026-02-28T17:31:57
6176,384,2144,5,"Produto muito bom, chegou rápido!",25-10-2025
6844,94,550,4,"Veio com defeito, tive que trocar.",2024/10/19
1733,482,854,5,"Ótimo produto, super indico!",05/02/2025 19:34
2585,223,1129,5,Atendeu minhas expectativas.,2026-03-23
7155,509,837,5,"Ótimo produto, super indico!",2026-04-13T06:50:07
6795,319,78,1,"Veio com defeito, tive que trocar.",2025/10/09
7180,346,1330,2,,2025-04-16
176,463,870,1,Atendeu minhas expectativas.,2025-06-14
7657,128,1311,3,Não gostei da qualidade do material.,2026-02-19T07:43:57
7575,585,1653,5,"Veio com defeito, tive que trocar.",2026/01/14
7523,192,487,5,"Produto muito bom, chegou rápido!",09/09/2025
1902,478,1977,5,Atendeu minhas expectativas.,2026/01/03
982,246,1654,4,"Veio com defeito, tive que trocar.",2025-11-30
536,176,2842,5,Não gostei da qualidade do material.,2026-01-20T23:48:21
1895,420,1649,5,,2025-10-06T05:05:14
1090,7,1332,4,Entrega demorou mais do que o esperado.,04/04/2025
3857,463,263,5,"Excelente custo benefÃ­cio, recomendo.",2025-08-31
2478,17,198,1,,2026-06-23T19:10:42
5894,124,1069,4,"Excelente custo benefício, recomendo.",
7272,315,1255,4,"Poderia ser melhor, mas cumpre o que promete.",07-05-2025
341,74,1261,1,"Ótimo produto, super indico!",21/09/2025 08:24
6806,185,1939,5,"Excelente custo benefício, recomendo.",2024/10/31
4994,83,2285,5,"Excelente custo benefício, recomendo.",12/11/2025
7031,375,1094,4,Atendeu minhas expectativas.,2026-01-13
1795,166,1279,5,"Produto muito bom, chegou rápido!",02/02/2026 07:50
4008,534,1979,3,"Poderia ser melhor, mas cumpre o que promete.",19/05/2026 01:07
4457,144,1286,5,"Poderia ser melhor, mas cumpre o que promete.",2026-04-02T18:19:55
2284,68,2116,0,Atendeu minhas expectativas.,2025-09-21T05:45:23
5352,77,1894,5,,28/02/2025 00:22
4633,299,1736,3,Entrega demorou mais do que o esperado.,2025/01/23
5672,325,738,1,"Ótimo produto, super indico!",2025-01-29
3792,130,5,6,Entrega demorou mais do que o esperado.,29/11/2024
552,391,1912,5,"Excelente custo benefício, recomendo.",08-05-2025
1774,298,1570,4,Atendeu minhas expectativas.,
701,444,1993,0,"Produto muito bom, chegou rápido!",2024/10/02
149,554,1981,5,"Veio com defeito, tive que trocar.",27/11/2024
201,114,2795,3,Entrega demorou mais do que o esperado.,2025/01/09
5313,2,1387,5,"Ótimo produto, super indico!",2026-02-01T13:56:48
4455,432,707,4,"Veio com defeito, tive que trocar.",09/03/2024
5159,385,575,1,Entrega demorou mais do que o esperado.,2024/08/16
2221,179,2930,5,"Excelente custo benefício, recomendo.",2025-03-11
793,537,997,0,Atendeu minhas expectativas.,10/23/2024
3007,65,247,4,"Poderia ser melhor, mas cumpre o que promete.",06/07/2025
6069,140,2603,4,Entrega demorou mais do que o esperado.,2026/01/20
2687,217,2282,3,Entrega demorou mais do que o esperado.,09/03/2025
4903,355,1792,5,Não gostei da qualidade do material.,2026-02-27T08:59:46
3009,7,133,5,,29/03/2025 21:56
5283,156,2508,4,,2026/01/05
5818,546,1152,3,"Excelente custo benefício, recomendo.",03/25/2025
2125,249,523,3,"Produto muito bom, chegou rápido!",2025-07-13T12:42:42
3599,125,193,4,"Produto muito bom, chegou rápido!",
7129,438,13,5,"Excelente custo benefício, recomendo.",
5056,354,1446,4,Entrega demorou mais do que o esperado.,22/10/2025
2479,75,1791,5,Entrega demorou mais do que o esperado.,05/10/2025
253,241,966,4,"Produto muito bom, chegou rÃ¡pido!",08/02/2025
1205,74,1138,2,Atendeu minhas expectativas.,29-03-2026
5257,236,1834,5,Atendeu minhas expectativas.,10/08/2025
7833,375,317,4,,2024-11-25T07:31:07
3085,489,828,5,,2025-05-12T02:02:27
6266,592,1358,5,Entrega demorou mais do que o esperado.,24/10/2025 23:20
4862,382,1753,4,Atendeu minhas expectativas.,01-11-2024
6007,596,2581,4,,02/06/2026 09:18
289,464,759,5,"Poderia ser melhor, mas cumpre o que promete.",2026-02-26T13:31:24
508,227,2062,0,"Produto muito bom, chegou rápido!",15-05-2026
5042,375,2207,5,NÃ£o gostei da qualidade do material.,30-08-2024
5995,237,413,3,,2024-12-04
562,433,153,5,,24/08/2024 00:55
5256,68,1833,5,"Ótimo produto, super indico!",
1718,515,224,3,,2026-05-11T23:28:34
1371,53,1271,0,"Excelente custo benefício, recomendo.",2026/02/11
811,87,15,3,,2024/12/06
1344,271,292,5,Entrega demorou mais do que o esperado.,15/10/2025 13:44
7780,223,1981,5,,2026-03-24
7162,442,2181,5,Atendeu minhas expectativas.,2026-01-19
4724,291,2319,3,,0000-00-00
1796,12,2289,4,Entrega demorou mais do que o esperado.,08/30/2025
5723,231,684,1,"Excelente custo benefício, recomendo.",2026-01-05T05:31:50
7608,406,2482,5,"Poderia ser melhor, mas cumpre o que promete.",0000-00-00
1566,21,1990,5,"Poderia ser melhor, mas cumpre o que promete.",0000-00-00
590,165,1331,6,"Veio com defeito, tive que trocar.",11/03/2026
819,592,88,4,"Excelente custo benefício, recomendo.",11-11-2025
1387,192,2068,6,,
7903,172,2983,2,"Produto muito bom, chegou rápido!",10/18/2025
3065,329,2257,5,,2024/11/01
3363,93,454,4,Atendeu minhas expectativas.,2025/09/14
2499,516,2676,3,"Poderia ser melhor, mas cumpre o que promete.",05/12/2025
2710,24,74,3,,2025-10-13
4976,549,941,4,Atendeu minhas expectativas.,15-10-2024
5950,136,1418,5,"Poderia ser melhor, mas cumpre o que promete.",2025-07-18T00:18:15
6834,409,2483,5,Não gostei da qualidade do material.,0000-00-00
4213,287,283,0,Não gostei da qualidade do material.,04/29/2025
6612,280,1354,6,"Produto muito bom, chegou rápido!",06/05/2026
6326,290,317,5,Atendeu minhas expectativas.,05/13/2026
4734,442,2234,5,,03/26/2026
1909,450,785,4,"Poderia ser melhor, mas cumpre o que promete.",2024/10/23
4042,168,1232,,Não gostei da qualidade do material.,28-10-2025
3479,381,861,3,,
5412,75,2213,4,Entrega demorou mais do que o esperado.,2025-11-25
4953,434,2063,5,Atendeu minhas expectativas.,04-09-2025
5351,466,1812,4,,11/02/2025
5693,499,2909,2,"Veio com defeito, tive que trocar.",2026-03-04T11:34:12
1565,320,296,1,Entrega demorou mais do que o esperado.,0000-00-00
1346,441,358,2,"Poderia ser melhor, mas cumpre o que promete.",0000-00-00
4586,368,1175,4,Não gostei da qualidade do material.,2024/12/15
5943,511,2122,4,"Produto muito bom, chegou rápido!",14/01/2025
4313,2,356,2,"Poderia ser melhor, mas cumpre o que promete.",13/12/2025
5566,562,2871,5,Entrega demorou mais do que o esperado.,28-04-2025
7138,333,1650,3,Não gostei da qualidade do material.,19/08/2025
5365,450,351,,"Excelente custo benefício, recomendo.",05/03/2026
5090,328,2955,6,,2025-05-17
2823,243,327,4,Atendeu minhas expectativas.,2024-12-26
3209,291,971,4,Entrega demorou mais do que o esperado.,02/24/2026
5945,341,1544,4,"Veio com defeito, tive que trocar.",12/06/2025 21:54
5057,514,1420,5,"Poderia ser melhor, mas cumpre o que promete.",0000-00-00
7189,104,2790,4,,07-10-2024
3750,393,476,,Entrega demorou mais do que o esperado.,24-10-2024
4248,530,1589,5,"Produto muito bom, chegou rápido!",2025/08/09
367,488,276,5,"Produto muito bom, chegou rápido!",05-03-2026
87,163,253,1,"Excelente custo benefício, recomendo.",12/16/2025
5237,217,2549,5,"Veio com defeito, tive que trocar.",2024-07-27
3876,84,1216,4,,2025-01-15
5724,493,792,3,Entrega demorou mais do que o esperado.,04-04-2025
1587,471,1750,5,Entrega demorou mais do que o esperado.,22-05-2026
5464,582,1692,1,,2026-05-08T06:02:09
2113,152,1250,4,Não gostei da qualidade do material.,25/04/2026
3650,18,982,5,,12-01-2025
7533,183,308,3,"Poderia ser melhor, mas cumpre o que promete.",02/16/2025
1634,416,1782,,"Excelente custo benefício, recomendo.",2026-06-06
3064,28,1699,2,"Produto muito bom, chegou rápido!",2025-01-10T12:22:47
7309,382,1938,5,Atendeu minhas expectativas.,11/11/2024
1771,200,2030,4,Entrega demorou mais do que o esperado.,2026/04/23
4267,376,1864,3,,05/11/2026
7475,527,1549,,"Veio com defeito, tive que trocar.",2025-07-02
3605,442,1065,5,Atendeu minhas expectativas.,0000-00-00
4272,497,2860,3,Entrega demorou mais do que o esperado.,06/01/2025
2755,354,2814,5,,
6909,565,353,5,,2026-04-04
3235,272,1274,3,,07/07/2026
320,363,1074,1,"Veio com defeito, tive que trocar.",2025/12/31
7690,423,793,5,"Poderia ser melhor, mas cumpre o que promete.",2025/07/02
1590,437,709,1,"Veio com defeito, tive que trocar.",05/25/2026
5689,515,2032,5,"Poderia ser melhor, mas cumpre o que promete.",0000-00-00
1621,20,883,4,,2024-12-18
6518,132,2596,3,"Excelente custo benefício, recomendo.",23-06-2026
5208,479,2026,4,Atendeu minhas expectativas.,2025-02-09
5050,504,747,5,Entrega demorou mais do que o esperado.,
668,581,567,5,Entrega demorou mais do que o esperado.,23/04/2026 17:28
6714,267,1302,1,,2025-08-02T01:11:16
3739,390,598,2,,0000-00-00
7554,127,2164,5,Não gostei da qualidade do material.,2024-09-25T03:57:55
835,35,2129,4,Atendeu minhas expectativas.,12/23/2024
2099,290,1714,5,Não gostei da qualidade do material.,23-02-2026
7228,401,428,4,Atendeu minhas expectativas.,29/01/2026
1056,330,1782,0,Não gostei da qualidade do material.,02/09/2025 02:16
3614,299,2363,5,,22/01/2026
6497,181,2198,5,"Excelente custo benefício, recomendo.",2024-11-14
1207,16,2730,3,NÃ£o gostei da qualidade do material.,2026-05-04
309,68,1482,4,"Ãtimo produto, super indico!",02/01/2025
2252,355,139,4,,16-01-2026
7934,70,1022,3,Atendeu minhas expectativas.,2024/08/23
6169,320,167,5,Atendeu minhas expectativas.,2025-10-23T16:53:04
4983,129,146,4,NÃ£o gostei da qualidade do material.,10/02/2026 09:36
6265,543,2683,3,"Ótimo produto, super indico!",0000-00-00
947,522,267,4,Atendeu minhas expectativas.,15-08-2025
674,174,217,3,Entrega demorou mais do que o esperado.,2024-07-24
6821,304,2604,5,"Poderia ser melhor, mas cumpre o que promete.",2024-11-16T10:07:55
291,294,746,3,,2024-08-14
6352,209,2035,2,"Excelente custo benefÃ­cio, recomendo.",2026-04-28T11:46:25
1802,245,1064,5,Não gostei da qualidade do material.,08/05/2024
6757,94,2525,3,Não gostei da qualidade do material.,0000-00-00
3729,76,1932,5,,02/10/2025 10:39
1622,565,700,,"Veio com defeito, tive que trocar.",12/23/2024
3251,415,2944,5,"Excelente custo benefício, recomendo.",0000-00-00
6862,280,1561,4,"Ótimo produto, super indico!",2025-08-27T22:54:51
556,373,433,4,"Produto muito bom, chegou rápido!",08/05/2025 15:53
1126,32,471,5,"Poderia ser melhor, mas cumpre o que promete.",03/03/2025
2091,167,1016,4,Não gostei da qualidade do material.,2025/03/10
6115,591,2138,5,"Ótimo produto, super indico!",09/03/2025
3646,527,2860,4,Entrega demorou mais do que o esperado.,01/12/2024 12:35
3797,189,988,0,"Excelente custo benefício, recomendo.",01/12/2026
4896,131,1693,5,"Ótimo produto, super indico!",2025-02-11T21:45:35
6152,93,1379,4,"Veio com defeito, tive que trocar.",10/04/2026 20:06
1532,316,532,4,,
6662,20,2584,5,Atendeu minhas expectativas.,26/08/2024 10:26
7909,211,734,4,,
5073,346,2402,0,"Poderia ser melhor, mas cumpre o que promete.",13/07/2025
3000,232,2486,5,"Produto muito bom, chegou rápido!",2025/05/28
5673,431,2544,5,,2026-01-26
5941,538,305,5,"Veio com defeito, tive que trocar.",2025-11-16T08:54:33
4105,81,2608,5,"Produto muito bom, chegou rÃ¡pido!",2025-03-27T02:45:59
5651,215,2603,4,"Poderia ser melhor, mas cumpre o que promete.",18/11/2024 06:14
7093,478,209,4,,08/09/2024
2485,569,250,4,"Poderia ser melhor, mas cumpre o que promete.",2026/01/22
7862,561,1534,4,Atendeu minhas expectativas.,0000-00-00
6824,555,1688,3,"Ãtimo produto, super indico!",08/10/2025 20:00
4835,434,1831,4,"Ãtimo produto, super indico!",03/05/2026 16:01
3243,73,143,3,"Veio com defeito, tive que trocar.",23-06-2025
6071,108,2869,4,"Excelente custo benefÃ­cio, recomendo.",0000-00-00
7231,24,662,5,Atendeu minhas expectativas.,27/08/2024 07:13
2104,542,1028,5,"Ãtimo produto, super indico!",2024/10/01
2749,161,698,5,"Veio com defeito, tive que trocar.",13/01/2026 17:19
3719,121,2951,,,2026/01/11
738,140,533,3,Atendeu minhas expectativas.,2024-11-28T09:54:48
6357,374,928,3,"Poderia ser melhor, mas cumpre o que promete.",2024-10-17
507,94,2951,4,"Produto muito bom, chegou rápido!",2026/04/19
2519,276,2066,4,Atendeu minhas expectativas.,24/06/2026
4549,434,1827,4,"Excelente custo benefício, recomendo.",04/05/2025 13:40
1900,596,822,3,"Ótimo produto, super indico!",23/01/2026 01:33
6975,438,2962,,Entrega demorou mais do que o esperado.,2025-08-31
7872,398,1715,4,"Produto muito bom, chegou rÃ¡pido!",2026-04-03T11:14:23
2629,396,2215,1,"Veio com defeito, tive que trocar.",08/10/2025 18:51
1510,308,1807,5,"Veio com defeito, tive que trocar.",01-09-2024
7269,295,1084,5,,25/01/2026
209,170,1378,4,"Poderia ser melhor, mas cumpre o que promete.",03/08/2025
4532,545,1833,5,Não gostei da qualidade do material.,16/10/2024 05:27
4753,278,253,3,Entrega demorou mais do que o esperado.,13/08/2025
7655,487,226,4,"Poderia ser melhor, mas cumpre o que promete.",2024-12-20
4290,14,1162,2,,
7443,258,1328,4,Entrega demorou mais do que o esperado.,04-05-2025
5151,279,2970,5,,2025-04-17T14:15:07
6582,389,1256,4,Atendeu minhas expectativas.,10/13/2024
5977,402,2974,,,14-01-2025
3749,136,827,3,"Excelente custo benefÃ­cio, recomendo.",22/08/2024 07:19
3870,20,2363,4,,27/03/2025
3148,215,2314,5,Atendeu minhas expectativas.,2024-07-27T23:36:58
4840,147,1042,4,"Excelente custo benefício, recomendo.",19/01/2025
3808,183,2395,5,"Excelente custo benefício, recomendo.",2025-10-09
748,222,1225,5,Entrega demorou mais do que o esperado.,09/08/2024 20:22
4194,522,2366,4,,03/27/2025
4607,548,2172,3,"Poderia ser melhor, mas cumpre o que promete.",06/06/2025
6987,34,2243,4,Não gostei da qualidade do material.,2025-08-14
4129,116,175,1,Entrega demorou mais do que o esperado.,02-06-2025
5755,388,2274,3,,2026-03-04
3252,105,1153,5,"Ótimo produto, super indico!",24-04-2026
7892,473,2917,1,"Poderia ser melhor, mas cumpre o que promete.",05-09-2025
627,492,753,4,"Produto muito bom, chegou rápido!",0000-00-00
6579,215,775,1,"Excelente custo benefício, recomendo.",2026-05-27
7912,206,166,6,Não gostei da qualidade do material.,07-10-2025
5215,157,2597,4,"Veio com defeito, tive que trocar.",12/11/2024
7370,205,2806,5,Entrega demorou mais do que o esperado.,08-09-2025
803,54,2784,5,"Poderia ser melhor, mas cumpre o que promete.",2025/06/24
7442,389,1334,4,"Ótimo produto, super indico!",2024/08/10
