order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state,total_amount
8704,2280,02/28/2026,Pendente,boleto,Cunha,PE,"947,85"
18,1860,10/04/2025,Pago,cartao credito,Andrade de Caldeira,RJ,9426.23
8929,316,2024/08/18,entregue ,CARTAO_CREDITO,Vieira,SC,786.57
12468,258,23/10/2024 10:31,cancelado,CARTAO_CREDITO,Fogaça,SP,9873.99
7478,1449,09/10/2024 15:00,paid,cartao_credito,Nascimento,PE,"10172,81"
12964,2544,2024-09-10,Entregue,cartao_credito,Nascimento,PR,"15582,92"
9816,2058,2024/09/11,Enviado,CARTAO_CREDITO,Pastor da Serra,DF,"27877,11"
6760,2818,2025-05-24T02:36:02,entregue ,pix,da Conceição,PR,2290.44
1243,216,14/03/2026 20:33,Enviado,cartao_credito,Caldeira de Almeida,SP,12279.77
14677,2845,,pago,boleto,Viana de Goiás,AM,"R$ 5.225,27"
4976,1346,27/04/2026 04:31,ENTREGUE,CARTAO_CREDITO,Leão de Montenegro,PR,2544.31
2608,543,2024/08/24,CANCELADO,boleto,Nascimento,PR,7228.74
3001,2019,2024/07/19,entregue,Pix,Mendonça de Ribeiro,RS,4403.09
2016,1185,23/05/2025 21:29,shipped,Pix,Castro de Lima,DF,"R$ 21.628,78"
3143,2979,0000-00-00,Cancelado,pix,Albuquerque das Pedras,PR,5694.72
10086,2320,26/03/2025,enviado,Pix,Azevedo,PR,
12815,1333,08/21/2025,entregue ,cartao_credito,Fernandes dos Dourados,SC,"R$ 1.014,42"
14705,133,2024-11-06,paid,cartao_credito,Souza de Minas,MG,"R$ 17.489,82"
8366,254,2025/08/24,entregue,CARTAO_CREDITO,Sales de Pacheco,PR,"1193,97"
501,2356,09/28/2024,entregue,Pix,Vargas,GO,18574.59
10216,518,2025-10-03,cancelled,,Ferreira do Sul,DF,6076.6
36,2423,0000-00-00,Pendente,pix,Novaes,GO,"R$ 18.900,47"
1301,1616,2025-11-24T14:41:11,PAGO,pix,Vasconcelos,GO,"9509,19"
11378,490,01/06/2025,Pendente,cartao_credito,Nascimento,GO,"R$ 1.731,71"
215,1403,2026/04/27,entregue ,,Macedo,SC,
12788,1436,2025-10-12,ENTREGUE,boleto,Rezende de da Paz,SP,"R$ 11.499,80"
1127,2421,04/08/2025 04:28,refunded,paypal,da Costa de Souza,PR,2782.99
7142,907,2024-11-10T14:52:41,entregue ,CARTAO_CREDITO,Novais,CE,"993,99"
12128,86,2025/10/06,delivered,cartao_credito,Nunes Grande,SC,8490.77
947,1793,2024-11-04,entregue ,cartao credito,Cassiano,DF,"7454,58"
13845,2810,08/12/2025,Pago,cartao_credito,Santos Alegre,PE,8213.23
11773,58,2025-03-05,entregue ,boleto,Pinto do Norte,SC,7227.13
470,132,2025-01-29,shipped,cartao_credito,da Costa da Serra,RS,"R$ 9.378,49"
14937,1531,2025-04-25,Enviado,cartao credito,da Cruz da Mata,CE,"R$ 4.989,48"
4939,686,0000-00-00,entregue ,,da Mota das Flores,SP,4439.37
12051,613,0000-00-00,Entregue,cartao credito,da Conceição da Prata,CE,12508.24
610,2150,2025/06/13,entregue ,cartao credito,Oliveira,PE,
3100,2731,0000-00-00,entregue,pix,Ribeiro das Flores,CE,
12509,2352,07/05/2025,paid,Pix,Sampaio do Galho,GO,4448.28
12108,2044,28-09-2024,enviado,paypal,Pastor Alegre,GO,3481.22
6070,1330,06/06/2025,Entregue,Pix,Mendes,BA,"R$ 395,66"
8116,1163,2025-09-25,delivered,boleto,Andrade,BA,3732.61
7278,1329,10/05/2025,entregue,CARTAO_CREDITO,Fonseca,PR,4583.55
10939,1679,2024-11-02T20:58:24,entregue ,boleto,Rodrigues das Flores,BA,1045.14
914,3011,2025-05-07,enviado,pix,Porto de da Cunha,SP,27155.48
2926,73,2025-05-31,pending,cartao_credito,Casa Grande das Flores,CE,"3615,14"
6051,358,23-08-2024,ENTREGUE,cartao credito,Vieira,DF,8340.49
8805,2010,09-07-2026,Pago,CARTAO_CREDITO,Mendes do Oeste,SP,
3971,1900,2024-07-22,Pago,paypal,Ribeiro do Oeste,SC,
4106,1212,2025-04-19,cancelado,Pix,Leão,MG,"14400,1"
10644,970,26-06-2025,cancelado,boleto,Moraes,CE,
100,1324,2024-07-24T00:56:50,cancelled,,Novais da Praia,AM,11106.83
1375,482,02-01-2026,entregue,paypal,Rocha,DF,8484.65
7852,2897,2025-09-07,shipped,CARTAO_CREDITO,Casa Grande,MG,"R$ 19.140,69"
11724,1835,10/01/2026 22:43,Cancelado,,Marques de Goiás,AM,12630.78
3883,2318,13-11-2024,PAGO,boleto,Cassiano,PR,7881.29
4774,2621,2024-12-08,Entregue,paypal,Aragão,PE,"R$ 8.573,37"
12326,1074,11/03/2024,PAGO,pix,da Rosa,SC,"14631,35"
12800,1730,06/11/2025,paid,pix,Moura,AM,791.35
9252,2949,26/10/2024,ENVIADO,paypal,Abreu,BA,"R$ 7.080,20"
1423,2851,10/30/2025,pendente,paypal,Azevedo,BA,"7352,4"
12559,441,06/09/2025,enviado,Pix,Pimenta Paulista,PR,11686.2
13784,2900,2025/06/05,Enviado,boleto,Almeida,RS,"R$ 16.979,21"
11154,328,0000-00-00,Entregue,boleto,Oliveira,MG,"8758,7"
9086,328,15/04/2025,Enviado,cartao_credito,Gomes da Prata,AM,"R$ 25.252,06"
2233,2456,06/14/2025,delivered,Pix,Rios do Norte,RS,
7815,1764,2025-08-21,pago,Pix,da Mota da Praia,RJ,4367.37
4647,1820,09-08-2025,Entregue,paypal,Moraes do Sul,MG,2453.61
7701,162,11/21/2024,entregue ,,Machado de Almeida,PE,"R$ 3.488,69"
12095,428,2025-03-22T21:49:20,Entregue,cartao_credito,Pastor,PE,16930.68
2064,2595,2024-11-14,PENDENTE,Pix,Pacheco,PE,491.12
6736,2285,03/02/2026,entregue,paypal,Teixeira do Norte,GO,"17727,11"
14582,822,0000-00-00,shipped,cartao_credito,Alves,MG,"R$ 1.895,70"
6380,1208,2025/07/16,paid,pix,Oliveira Grande,GO,
6492,2395,09/28/2025,ENTREGUE,Pix,Moreira,DF,
11428,921,2025/02/11,Cancelado,,Barbosa,RJ,"R$ 5.640,54"
9784,2250,,shipped,CARTAO_CREDITO,Siqueira de da Mata,AM,14621.31
10089,2442,2024-11-11T19:43:19,entregue ,cartao credito,da Cunha,MG,3599.02
6481,1879,28/03/2026,entregue,Pix,Silva,DF,4958.96
9067,1342,30/06/2025,Entregue,cartao_credito,Carvalho de da Paz,PR,845.86
11058,2644,,canceled,paypal,Rezende da Mata,DF,
14871,1364,04/04/2025,enviado,boleto,Costela,CE,"R$ 24.135,16"
4115,2820,21/09/2024,REEMBOLSADO,cartao_credito,Pacheco Paulista,RJ,10871.36
5049,2323,22-01-2025,shipped,paypal,da Paz de Cirino,PR,30691.21
2341,2366,30/11/2025 09:23,pago,pix,Albuquerque de Sales,AM,"4185,23"
4057,628,01/12/2024,enviado,boleto,Aragão,BA,3503.18
7845,1233,2025/05/09,PAGO,CARTAO_CREDITO,Pimenta,AM,"R$ 7.454,86"
6761,1997,2025/02/18,entregue,boleto,Almeida de Andrade,DF,"R$ 19.811,28"
5127,1773,2025/02/26,entregue,CARTAO_CREDITO,Monteiro do Norte,RS,"6369,89"
8906,1375,05/05/2026,CANCELADO,CARTAO_CREDITO,das Neves das Flores,PR,"R$ 1.558,08"
10870,2292,21-07-2024,entregue,,Sá,RJ,10994.33
14966,2581,2025-11-02T16:57:58,enviado,CARTAO_CREDITO,Farias,AM,4145.12
6629,2924,30/04/2026,canceled,,Abreu Alegre,BA,21664.64
3538,1063,2024-09-28T22:36:13,entregue ,,Almeida,PR,"R$ 6.531,94"
11281,2476,09/01/2025,Enviado,paypal,Mendes do Galho,SP,662.4
13846,536,27/01/2026,shipped,cartao_credito,Melo da Serra,RS,5608.19
12736,845,05-01-2026,enviado,boleto,Carvalho do Amparo,SC,"R$ 16.966,78"
8279,2808,2025/09/28,delivered,cartao_credito,Porto,RS,
11340,1828,03/31/2025,Enviado,pix,Melo das Flores,PR,35368.74
14927,571,2026-01-03,Pago,CARTAO_CREDITO,Sales,SP,
1428,653,28/04/2026,REEMBOLSADO,boleto,da Rosa de Sousa,PR,5698.61
2451,880,2024-08-02T18:45:31,ENTREGUE,pix,Silveira de GoiÃ¡s,GO,18959.18
12417,588,18/08/2025 06:52,Pendente,pix,Andrade de FogaÃ§a,AM,"R$ 5.225,27"
2598,435,11/11/2024 16:25,canceled,Pix,Castro,PR,"R$ 13.361,64"
12554,1267,02/07/2026,entregue ,pix,Novaes,SP,7548.77
1945,1066,04/30/2025,canceled,cartao_credito,Teixeira das Pedras,DF,"R$ 27.066,78"
13178,337,01/28/2025,Cancelado,cartao credito,Vargas,SP,"331,38"
3083,636,05-09-2024,pending,cartao credito,Correia,RJ,"7560,79"
12484,1021,03/12/2025,pago,,Siqueira da Serra,RJ,"R$ 6.499,97"
8378,1280,18-01-2026,Enviado,CARTAO_CREDITO,Nunes Alegre,CE,"3151,59"
13442,3187,30/03/2026,pago,cartao_credito,Cavalcanti de Casa Grande,MG,1417.2
11051,81,07/05/2026 12:43,PAGO,cartao_credito,da Costa,AM,
11411,2258,27/02/2025,REEMBOLSADO,cartao credito,Silveira,GO,"R$ 4.453,49"
5039,2195,24/04/2026,ENVIADO,cartao credito,Gonçalves,PE,"R$ 5.239,35"
8697,224,05/23/2025,pending,,Sousa,SC,8557.53
6350,2330,20/09/2024,ENTREGUE,cartao_credito,Cavalcante dos Dourados,DF,7444.6
14377,2600,09/04/2026,ENTREGUE,paypal,Jesus do Oeste,MG,"R$ 1.589,08"
8110,209,2024-10-17,PAGO,pix,da Mata de Pereira,PR,8557.53
14963,2049,2026/04/10,entregue,boleto,da Rocha,PE,9670.78
10949,2645,02/09/2026,PENDENTE,boleto,Cavalcanti,RJ,
8865,1773,20-06-2025,ENTREGUE,paypal,Freitas de Leão,SC,25475.65
13029,426,04/03/2025,CANCELADO,Pix,Rodrigues de Macedo,RS,"R$ 18.614,00"
440,1633,19/01/2026,entregue,pix,Nunes,BA,"7862,24"
10574,1010,,ENTREGUE,CARTAO_CREDITO,Gomes da Prata,DF,"R$ 12.857,25"
14340,275,2026-06-05T18:16:00,enviado,paypal,Sampaio,SC,20104.05
11699,2956,05/30/2025,Entregue,paypal,da Rocha,PE,110.46
9436,2097,2025-06-15,PENDENTE,CARTAO_CREDITO,Cunha,PR,5260.14
7972,1710,2024-11-15T20:39:55,canceled,Pix,Costela Alegre,PR,"R$ 28.226,40"
9359,35,07/20/2025,delivered,boleto,Cunha Verde,GO,"R$ 3.211,26"
295,735,24/03/2026 05:50,pending,paypal,GonÃ§alves das Pedras,DF,6550.51
6443,538,09/13/2024,ENVIADO,paypal,Teixeira de Goiás,RS,3120.88
10183,112,04/05/2026,paid,CARTAO_CREDITO,Pinto Paulista,PE,5640.54
3403,675,01-05-2025,delivered,boleto,Pimenta,BA,2929.79
12228,2211,2025-10-19,PAGO,pix,Martins Paulista,GO,16715.85
12966,2655,10/02/2025,entregue,pix,da Paz das Pedras,BA,"20414,62"
9237,945,16/05/2026 16:23,shipped,,Cardoso,RS,9423.3
714,1062,2026-07-10,canceled,paypal,Melo de Siqueira,MG,"4754,9"
11916,1564,10/06/2026 17:16,PAGO,CARTAO_CREDITO,Ramos,MG,"R$ 2.782,99"
9116,2917,24-08-2024,pending,CARTAO_CREDITO,Barros das Flores,PR,3736.58
14826,286,07/03/2026 03:53,pending,cartao credito,Alves,RJ,3525.24
12273,2957,2026-07-08T01:48:57,delivered,pix,Oliveira,SC,"R$ 19.288,35"
7298,87,30-11-2025,entregue,cartao_credito,Vieira de Guerra,SC,8654.25
7395,2944,07/19/2024,Pago,Pix,Cunha,SC,"12379,93"
10722,767,03/17/2025,entregue,CARTAO_CREDITO,Castro,RJ,14183.37
10490,2585,2024-12-31T09:59:52,ENVIADO,paypal,Cavalcanti das Pedras,PR,"13748,07"
9134,396,2025/09/07,ENTREGUE,pix,Gomes de Goiás,AM,"R$ 1.974,24"
2543,1311,2025-04-21T23:36:13,Entregue,,AragÃ£o das Pedras,AM,"R$ 24.580,37"
13389,962,11/25/2025,enviado,,Oliveira,CE,14923.39
12487,1002,2025-06-17,Pendente,paypal,Mendonça,MG,6191.89
9586,1805,29/11/2024 04:11,pago,Pix,Macedo,SC,14555.79
10961,1725,2025-08-26,entregue,cartao credito,Rocha do Amparo,DF,
10146,73,05/03/2026 19:50,Entregue,cartao_credito,da Conceição do Oeste,SC,6725.72
13386,1746,30/08/2025 23:11,entregue ,cartao credito,Leão,AM,1773.49
10841,1011,2025-10-16,ENTREGUE,CARTAO_CREDITO,Ferreira de Rios,GO,4417.41
14444,2096,10/10/2024 02:34,shipped,CARTAO_CREDITO,Sá da Mata,RS,6777.31
4996,2994,2025/05/18,delivered,paypal,Alves,GO,18746.93
1985,440,2025/04/25,enviado,pix,Caldeira da Mata,BA,7239.29
10437,1296,10/01/2024,entregue,boleto,da Costa das Flores,RS,
1239,1723,2025/05/30,shipped,CARTAO_CREDITO,Ramos Grande,RJ,"R$ 26.618,63"
14484,936,02-11-2024,ENTREGUE,,Camargo do Galho,SC,"R$ 4.446,56"
11249,2040,,Cancelado,pix,Castro,PE,5800.63
3363,437,05-10-2024,Cancelado,Pix,Santos,AM,9237.06
6924,114,,Pago,,Fonseca,AM,"R$ 4.658,23"
12262,1198,20/11/2024,Pendente,cartao credito,Fernandes de Borges,BA,5430.78
11672,1896,04/06/2025,paid,Pix,Nunes das Pedras,SP,"R$ 12.334,09"
4530,1709,27/09/2024,pago,pix,Caldeira,RS,"24162,74"
13230,1798,2025-02-16T20:26:46,ENVIADO,CARTAO_CREDITO,Vargas,PE,11245.32
1330,2365,14/06/2025,entregue ,,Aragão,GO,210.74
2943,3400,15-07-2024,entregue,Pix,Garcia de Minas,PR,6706.3
2162,2296,03/10/2024,entregue ,cartao credito,Vieira,RJ,"R$ 3.822,68"
8450,816,06/26/2026,ENTREGUE,CARTAO_CREDITO,Moreira,CE,"R$ 15.051,60"
8338,785,2026-05-23,delivered,cartao credito,Oliveira das Pedras,RS,"R$ 15.024,80"
12995,1793,30/12/2025,Entregue,cartao credito,Moura de Camargo,RS,7555.56
6471,1876,21/05/2025 18:56,PAGO,CARTAO_CREDITO,Peixoto,RS,"R$ 8.040,22"
5889,2701,0000-00-00,pago,,Pastor da Praia,CE,"13209,16"
1766,2370,13/11/2024 19:55,delivered,CARTAO_CREDITO,Barros Paulista,RS,
11850,1098,2026-04-06T03:04:31,PAGO,boleto,Cardoso de Goiás,RS,"R$ 4.907,22"
219,1580,2025-09-12,Enviado,boleto,Carvalho,AM,"8443,44"
7686,1105,21/10/2024 04:04,cancelled,pix,Barros de Pereira,CE,4861.26
14292,941,02-09-2024,Entregue,boleto,da Cunha do Galho,CE,"14909,16"
10385,2109,2025/05/05,entregue ,cartao_credito,Nunes,SP,"14020,75"
14036,731,,ENTREGUE,boleto,Moura,AM,3227.93
13709,755,03/27/2026,entregue ,cartao_credito,Sales,AM,
1963,1802,0000-00-00,delivered,paypal,da ConceiÃ§Ã£o do Norte,PR,"5658,23"
11643,1954,0000-00-00,entregue,,Lima,PE,14893.48
257,2338,2025/04/10,PAGO,boleto,Macedo de Ribeiro,MG,4790.46
366,2481,13/03/2026,Entregue,CARTAO_CREDITO,Nascimento,PE,"12424,71"
1419,1799,2025/09/08,Enviado,pix,da Costa,AM,13193.79
13895,2434,10/04/2024,Entregue,cartao credito,Fogaça de Martins,MG,"R$ 16.989,85"
5874,530,29/07/2025,entregue ,CARTAO_CREDITO,Cirino,SC,2578.52
13006,307,,enviado,Pix,da Conceição,MG,
13356,2853,,enviado,CARTAO_CREDITO,Oliveira da Prata,RS,197.83
9010,2826,12-10-2025,refunded,paypal,Dias,CE,8340.49
4808,2295,28/12/2025 07:42,Cancelado,CARTAO_CREDITO,Freitas,DF,
1907,2994,2025-02-21,entregue ,boleto,da Cunha,DF,"R$ 36.151,64"
7641,1112,2025/09/09,entregue ,Pix,Lopes,BA,3380.96
4784,1637,10/06/2025,cancelado,paypal,Vargas do Amparo,SP,9769.3
1034,2533,2025/12/20,ENVIADO,pix,Silva das Pedras,DF,
827,431,2025-10-23T05:19:22,entregue,pix,Mendonça de da Cruz,SP,"4423,0"
8539,2546,12-11-2024,Entregue,,Cirino,BA,"27403,48"
2797,1474,2024-07-22T05:49:56,PAGO,boleto,Gomes,AM,14919.09
14338,686,2025-06-24T22:42:32,cancelado,cartao_credito,Rocha de Minas,CE,13258.08
9805,1889,11/07/2025,PAGO,cartao credito,Aragão,SC,19393.34
8310,713,2024-11-22,enviado,cartao_credito,Moraes,PE,
12866,3428,17/11/2024 15:07,cancelled,cartao_credito,Cassiano de Fonseca,RJ,641.04
7289,2624,04-04-2025,ENTREGUE,Pix,da Luz de Mendonça,PR,
7832,321,23/09/2025,enviado,,Moraes da Mata,DF,4637.53
13651,765,07-07-2025,enviado,Pix,Viana,PR,"R$ 8.337,21"
14389,524,,refunded,cartao_credito,Carvalho,PE,10590.3
5220,2865,08/09/2025 16:28,Pendente,pix,Novais de Goiás,PR,"R$ 4.104,37"
5159,57,2025-10-23,Entregue,paypal,Moura do Amparo,PE,23488.8
7931,1953,06/11/2025,Cancelado,boleto,Rodrigues,AM,8031.8
13185,2848,2024-10-25,reembolsado,cartao_credito,Moreira dos Dourados,BA,5950.33
5645,2052,19/08/2024,shipped,paypal,Pinto,GO,"R$ 15.303,32"
3775,2230,11-03-2025,PENDENTE,paypal,Barbosa de Pinto,CE,8583.71
4626,89,18/04/2026,enviado,cartao credito,Moraes de Farias,MG,982.24
1230,1596,2025-01-31T18:11:14,pago,pix,Aragão da Serra,GO,7397.47
1046,1977,05/13/2026,Entregue,cartao_credito,Andrade,RS,
1728,2783,23/06/2026,Entregue,cartao_credito,Araújo,SC,"8637,98"
2200,1215,2025/04/26,shipped,paypal,Cassiano Alegre,MG,11000.4
6502,965,2025-03-16T18:41:55,Pendente,Pix,Castro,SC,"R$ 1.611,75"
10380,2700,2025-08-14,paid,,Ferreira do Norte,PR,3229.17
10329,457,2025/03/17,Entregue,cartao_credito,Montenegro do Oeste,RJ,"R$ 16.140,26"
8283,3163,01/25/2025,ENTREGUE,pix,Abreu do Sul,BA,"R$ 8.483,83"
8717,291,2025-02-27,paid,Pix,Campos Verde,RS,643.76
4086,2786,16/08/2024 12:03,ENTREGUE,cartao credito,Cassiano do Sul,GO,
2772,89,01/21/2026,PENDENTE,cartao_credito,Moura,PR,"R$ 4.783,45"
11085,96,08/19/2025,PAGO,cartao_credito,Nascimento,BA,"4235,15"
5171,290,2026/05/12,ENTREGUE,Pix,Macedo,SP,5400.81
6849,319,12-09-2024,ENVIADO,paypal,Barros,PE,9211.67
8840,2471,18-10-2025,delivered,pix,Guerra do Oeste,SC,"2147,88"
4644,947,10-08-2025,CANCELADO,boleto,Vieira de Mendonça,RJ,28637.73
9905,661,2026-06-18,entregue ,CARTAO_CREDITO,Albuquerque,MG,16815.7
9094,816,2024-12-01T17:33:10,delivered,CARTAO_CREDITO,Câmara,SC,"1183,36"
13475,1955,2025/07/15,paid,Pix,da Cruz,SC,"R$ 17.542,17"
1522,247,2026/03/13,cancelled,cartao credito,Costa da Serra,PR,6550.51
9016,1099,04-09-2025,paid,cartao_credito,Cassiano,GO,6691.28
12584,839,2025-01-09T08:33:47,Pago,cartao_credito,Rodrigues,BA,2256.9
2822,1822,17-09-2025,delivered,cartao credito,Nunes do Campo,MG,"R$ 8.322,02"
5018,678,2026/03/23,pending,cartao_credito,Novais,SC,"2832,48"
5547,2120,10-09-2025,entregue,pix,Farias de Goiás,BA,4902.48
2696,2189,01/10/2024 11:57,CANCELADO,cartao credito,Pacheco,MG,24977.39
9956,1049,11/08/2025 03:10,PAGO,boleto,Siqueira,RS,12739.78
2799,2340,19-12-2025,ENTREGUE,,Silva,PR,494.24
1460,2303,08/16/2024,shipped,CARTAO_CREDITO,Brito do Campo,DF,14151.11
11564,1941,2024-07-17T21:32:25,PENDENTE,pix,Cavalcanti,RS,23185.9
4063,976,04/18/2026,Entregue,cartao_credito,da Cruz,RJ,13440.66
1118,2363,2025-02-20T14:07:26,Enviado,boleto,Almeida de Aparecida,SC,"7568,52"
9934,177,14/05/2026 13:49,reembolsado,CARTAO_CREDITO,da Rocha,PR,5966.18
1804,1176,2025/04/29,entregue ,,Farias,SC,"R$ 17.144,50"
1290,2559,12/06/2025,ENTREGUE,boleto,Ferreira,PR,10132.45
2175,792,2026/06/13,entregue,boleto,Castro Alegre,AM,8387.8
13207,484,2025/08/11,Enviado,,Souza de Minas,BA,"6089,01"
11462,2263,2024-07-31,Enviado,,Sá,BA,8867.61
3976,269,21/01/2026 10:13,ENTREGUE,pix,das Neves,SP,19029.25
4803,2640,2025-09-07T08:18:27,Pago,cartao credito,Câmara Alegre,GO,8908.61
2498,2317,2025-12-18T05:24:34,Entregue,pix,Macedo,PR,4856.55
12260,2130,29/06/2026 12:47,ENTREGUE,paypal,Costa,RS,
4679,1786,2025-08-10T19:54:24,enviado,boleto,da Rocha das Flores,PE,13371.47
9474,1008,19/06/2025 01:28,pago,boleto,Rocha do Campo,AM,"R$ 22.977,51"
7247,686,19/09/2025,reembolsado,boleto,Araújo,GO,"R$ 15.096,04"
11839,1557,24/03/2025 05:20,ENTREGUE,Pix,Ferreira,DF,"R$ 26.088,77"
7343,493,02/25/2026,entregue,CARTAO_CREDITO,Nogueira,AM,
3610,1776,08/16/2025,ENTREGUE,cartao credito,da Rocha,GO,"28055,79"
5305,2887,12-05-2026,pago,paypal,Cassiano,DF,"R$ 1.754,67"
12316,1810,16/10/2025 20:33,enviado,cartao credito,Leão Paulista,RS,"R$ 24.613,42"
10191,2566,06/11/2024 04:15,Entregue,pix,da Rocha das Flores,PE,"R$ 6.170,25"
6602,760,30-05-2025,enviado,cartao credito,Ferreira da Praia,SP,"R$ 4.193,90"
6352,1185,17/07/2024 09:25,entregue ,,Sampaio de Carvalho,PR,"R$ 2.832,48"
5113,1221,0000-00-00,ENTREGUE,boleto,da Cruz,DF,8498.8
8420,786,,enviado,pix,Nunes da Prata,GO,"8460,61"
12826,2842,01-05-2025,Entregue,cartao_credito,Azevedo de Rodrigues,GO,6419.2
2005,2098,10/05/2025 16:33,entregue,Pix,Campos,DF,"R$ 95,07"
8721,1076,,Cancelado,CARTAO_CREDITO,das Neves,PE,5737.43
4200,2017,11/08/2025,CANCELADO,Pix,da Mota,BA,10230.36
8872,308,10/06/2025 16:00,Cancelado,pix,da Mata,MG,4448.28
2171,125,2025-09-24T04:00:25,entregue ,,da Paz Verde,SC,"R$ 11.573,71"
4719,1209,2024/10/17,entregue,pix,Freitas Paulista,RJ,1517.28
14860,2315,2026-07-11,cancelled,,Cirino,GO,13783.77
5204,1241,0000-00-00,enviado,cartao_credito,Marques,PE,17517.4
7070,2550,12-08-2025,canceled,cartao credito,Abreu das Pedras,RS,14410.69
5042,1084,21/05/2026 06:50,CANCELADO,pix,Sampaio,SC,"R$ 7.657,47"
11341,2711,16/11/2024 20:32,ENTREGUE,pix,Peixoto,RJ,20209.88
742,1514,06/07/2026,Enviado,cartao credito,das Neves,DF,3237.8
5187,2409,13/11/2024 23:00,PENDENTE,cartao_credito,GonÃ§alves,SC,27202.21
663,2888,01/07/2025,shipped,boleto,Duarte Alegre,RS,7314.87
12503,1006,2025/09/14,ENVIADO,boleto,Dias de Jesus,RJ,857.43
13069,1677,15/05/2026,reembolsado,pix,Ribeiro,AM,1156.31
8382,2735,01/03/2026,enviado,Pix,Lopes,SP,"5319,38"
4936,1367,2025-12-22T23:05:00,shipped,boleto,Moura,PR,"R$ 29.907,96"
9057,2865,14-02-2025,pago,paypal,Barros,MG,7470.81
10357,1492,07/10/2024,paid,cartao_credito,Peixoto da Prata,SC,5580.92
7250,1489,22/05/2025 19:19,Pago,cartao credito,Novais,RS,13986.66
5580,653,05-08-2024,entregue ,cartao credito,Cirino de Caldeira,CE,"R$ 6.386,21"
4267,665,16-02-2025,entregue ,CARTAO_CREDITO,Ribeiro Grande,AM,1740.61
12340,1850,2026/07/03,pago,cartao credito,Camargo de da Costa,PR,"8671,0"
1631,2323,18/02/2026 00:17,pendente,Pix,da Rocha Grande,GO,11684.7
9532,1104,2026/03/05,paid,paypal,Mendes,AM,6833.34
7132,763,2025/11/30,shipped,,Rios de Costa,PE,"R$ 16.622,35"
7861,500,14-07-2024,cancelado,Pix,Caldeira,CE,
13057,716,2024/10/16,CANCELADO,cartao credito,Carvalho,SC,4913.8
11947,1432,2026/03/28,PAGO,cartao credito,Nogueira,SC,5793.84
11392,597,07/14/2025,delivered,boleto,Pires das Pedras,SP,8139.25
9307,802,20/06/2026,ENTREGUE,,Souza,PR,"R$ 4.513,78"
6867,527,2025-03-08T11:10:59,Pendente,paypal,Alves de Souza,AM,"19711,54"
8219,2247,13/06/2025,Entregue,pix,Ferreira,MG,2832.48
14443,1292,2024/07/20,REEMBOLSADO,paypal,Andrade de Costa,SP,"3353,15"
10150,270,0000-00-00,Enviado,boleto,Siqueira,SP,"R$ 9.238,43"
14570,761,28-08-2025,pendente,Pix,Araújo,CE,
110,1196,2025/09/02,ENVIADO,CARTAO_CREDITO,Aparecida de Garcia,RJ,2647.73
9725,2154,30-04-2025,Enviado,cartao_credito,Carvalho,MG,"R$ 6.695,84"
2895,1397,12/31/2025,entregue ,,da Rosa Grande,SC,"9724,55"
9104,1549,19-08-2024,pago,boleto,Andrade de Pereira,RJ,11484.18
13834,2745,11/02/2025,delivered,cartao_credito,Novais,RJ,"R$ 14.791,34"
5900,190,2025-10-28,Entregue,,da Paz de Minas,RJ,20978.04
14684,1158,29-09-2024,CANCELADO,cartao_credito,Alves,PR,"R$ 4.388,78"
386,1409,,entregue,,Cirino da Praia,DF,7743.25
4959,308,2026/07/06,PENDENTE,CARTAO_CREDITO,Novais do Sul,PE,"R$ 7.426,58"
2685,1642,14-06-2025,entregue,CARTAO_CREDITO,Gomes,RS,"R$ 15.849,02"
4318,1790,,Entregue,pix,Caldeira,DF,3931.12
9903,3341,19/09/2025 05:07,Entregue,CARTAO_CREDITO,Peixoto,RS,
2803,1187,2025-11-07,PENDENTE,,Aparecida dos Dourados,GO,"R$ 22.834,63"
6185,164,05/06/2025,cancelado,CARTAO_CREDITO,Novaes da Praia,MG,443.12
8882,2695,03/11/2025,ENVIADO,CARTAO_CREDITO,da Cunha de Câmara,AM,"R$ 15.131,91"
7052,2058,2025-06-16T07:09:24,PAGO,CARTAO_CREDITO,Moura,GO,14940.58
6831,2696,2024/08/08,Cancelado,pix,Brito da Serra,RS,
14610,2283,2025-04-30T14:23:13,Entregue,pix,Rodrigues,CE,"R$ 32.566,84"
8363,969,11-01-2025,CANCELADO,pix,da Conceição Paulista,GO,"R$ 5.088,40"
11087,995,2026-03-10T01:56:34,ENTREGUE,CARTAO_CREDITO,Dias,PE,984.01
10740,576,19/06/2026,ENVIADO,CARTAO_CREDITO,Nascimento,DF,"R$ 15.518,96"
4887,1982,14/01/2025 00:43,pendente,boleto,Novais Alegre,AM,9190.86
7640,2879,29-04-2025,shipped,,Aparecida Grande,DF,25229.78
10522,2341,25/04/2026 18:45,paid,cartao credito,da Rocha de GoiÃ¡s,CE,10477.74
11169,1047,02/03/2026,entregue,cartao_credito,das Neves,RJ,10656.33
4105,2348,,PENDENTE,CARTAO_CREDITO,Lopes,RJ,7425.48
6476,1895,06/01/2026,paid,boleto,Pires,DF,6962.2
965,2347,2025-08-18,Cancelado,cartao_credito,Cavalcante de Carvalho,BA,"12045,93"
1482,184,2024-11-17T10:47:35,Entregue,cartao credito,Rios de Minas,RS,"R$ 12.591,30"
2526,1772,2024-10-28T18:55:17,enviado,boleto,Vieira,SC,"5225,27"
